51,-1,189.00,0.00,427.00,547.00,0.77,-1,-1,-1
51,-1,919.00,515.00,111.00,78.00,0.76,-1,-1,-1
51,-1,1060.00,552.00,22.00,47.00,0.73,-1,-1,-1
52,-1,480.00,225.00,169.00,491.00,1.00,-1,-1,-1
52,-1,786.00,123.00,187.00,220.00,1.00,-1,-1,-1
52,-1,302.00,524.00,184.00,188.00,0.98,-1,-1,-1
52,-1,597.00,191.00,64.00,78.00,0.94,-1,-1,-1
52,-1,1061.00,552.00,21.00,47.00,0.74,-1,-1,-1
53,-1,479.00,225.00,168.00,490.00,1.00,-1,-1,-1
53,-1,787.00,123.00,188.00,220.00,1.00,-1,-1,-1
53,-1,303.00,523.00,183.00,188.00,0.98,-1,-1,-1
53,-1,596.00,191.00,66.00,78.00,0.96,-1,-1,-1
54,-1,477.00,226.00,170.00,489.00,1.00,-1,-1,-1
54,-1,787.00,123.00,190.00,219.00,1.00,-1,-1,-1
54,-1,301.00,523.00,185.00,188.00,0.98,-1,-1,-1
54,-1,596.00,190.00,66.00,78.00,0.97,-1,-1,-1
54,-1,915.00,514.00,112.00,77.00,0.86,-1,-1,-1
54,-1,174.00,0.00,413.00,558.00,0.80,-1,-1,-1
54,-1,945.00,525.00,30.00,59.00,0.74,-1,-1,-1
54,-1,920.00,516.00,25.00,64.00,0.72,-1,-1,-1
54,-1,966.00,452.00,47.00,53.00,0.71,-1,-1,-1
55,-1,479.00,226.00,167.00,488.00,1.00,-1,-1,-1
55,-1,787.00,123.00,189.00,221.00,1.00,-1,-1,-1
55,-1,301.00,523.00,185.00,188.00,0.98,-1,-1,-1
55,-1,596.00,190.00,67.00,80.00,0.96,-1,-1,-1
55,-1,915.00,513.00,110.00,77.00,0.75,-1,-1,-1
56,-1,479.00,226.00,166.00,489.00,1.00,-1,-1,-1
56,-1,790.00,128.00,185.00,213.00,1.00,-1,-1,-1
56,-1,302.00,525.00,181.00,186.00,0.98,-1,-1,-1
56,-1,597.00,192.00,63.00,77.00,0.96,-1,-1,-1
56,-1,980.00,453.00,31.00,53.00,0.73,-1,-1,-1
57,-1,479.00,224.00,166.00,490.00,1.00,-1,-1,-1
57,-1,786.00,125.00,190.00,219.00,1.00,-1,-1,-1
57,-1,303.00,524.00,180.00,187.00,0.98,-1,-1,-1
57,-1,598.00,192.00,62.00,77.00,0.95,-1,-1,-1
57,-1,979.00,453.00,33.00,53.00,0.70,-1,-1,-1
58,-1,478.00,223.00,165.00,491.00,1.00,-1,-1,-1
58,-1,786.00,124.00,190.00,221.00,1.00,-1,-1,-1
58,-1,302.00,524.00,180.00,187.00,0.97,-1,-1,-1
58,-1,597.00,193.00,64.00,76.00,0.95,-1,-1,-1
58,-1,980.00,454.00,31.00,52.00,0.70,-1,-1,-1
59,-1,478.00,226.00,165.00,488.00,1.00,-1,-1,-1
59,-1,786.00,125.00,190.00,220.00,1.00,-1,-1,-1
59,-1,302.00,524.00,180.00,188.00,0.96,-1,-1,-1
59,-1,598.00,192.00,62.00,77.00,0.94,-1,-1,-1
60,-1,480.00,224.00,163.00,490.00,1.00,-1,-1,-1
60,-1,787.00,124.00,190.00,221.00,1.00,-1,-1,-1
60,-1,301.00,523.00,183.00,188.00,0.95,-1,-1,-1
60,-1,598.00,192.00,64.00,77.00,0.93,-1,-1,-1
61,-1,479.00,227.00,165.00,487.00,1.00,-1,-1,-1
61,-1,787.00,124.00,186.00,219.00,1.00,-1,-1,-1
61,-1,597.00,191.00,65.00,78.00,0.95,-1,-1,-1
61,-1,301.00,523.00,183.00,188.00,0.95,-1,-1,-1
61,-1,1067.00,554.00,12.00,46.00,0.75,-1,-1,-1
62,-1,479.00,227.00,164.00,488.00,1.00,-1,-1,-1
62,-1,787.00,123.00,189.00,221.00,1.00,-1,-1,-1
62,-1,598.00,191.00,65.00,78.00,0.95,-1,-1,-1
62,-1,302.00,523.00,181.00,189.00,0.93,-1,-1,-1
62,-1,1068.00,554.00,12.00,45.00,0.74,-1,-1,-1
62,-1,999.00,532.00,15.00,58.00,0.74,-1,-1,-1
62,-1,613.00,575.00,120.00,85.00,0.71,-1,-1,-1
63,-1,479.00,228.00,162.00,487.00,1.00,-1,-1,-1
63,-1,787.00,123.00,191.00,220.00,1.00,-1,-1,-1
63,-1,596.00,191.00,66.00,78.00,0.98,-1,-1,-1
63,-1,303.00,522.00,181.00,191.00,0.92,-1,-1,-1
63,-1,999.00,532.00,15.00,58.00,0.75,-1,-1,-1
63,-1,1061.00,552.00,20.00,47.00,0.74,-1,-1,-1
64,-1,476.00,229.00,165.00,486.00,1.00,-1,-1,-1
64,-1,787.00,125.00,191.00,218.00,1.00,-1,-1,-1
64,-1,596.00,191.00,66.00,78.00,0.99,-1,-1,-1
64,-1,303.00,523.00,180.00,189.00,0.91,-1,-1,-1
64,-1,999.00,532.00,15.00,58.00,0.77,-1,-1,-1
64,-1,1061.00,553.00,21.00,46.00,0.76,-1,-1,-1
64,-1,980.00,540.00,21.00,48.00,0.72,-1,-1,-1
65,-1,476.00,229.00,165.00,486.00,1.00,-1,-1,-1
65,-1,787.00,125.00,191.00,218.00,1.00,-1,-1,-1
65,-1,597.00,192.00,65.00,77.00,0.98,-1,-1,-1
65,-1,301.00,523.00,181.00,189.00,0.89,-1,-1,-1
65,-1,999.00,533.00,15.00,57.00,0.78,-1,-1,-1
65,-1,1060.00,553.00,22.00,46.00,0.75,-1,-1,-1
65,-1,979.00,539.00,22.00,50.00,0.72,-1,-1,-1
65,-1,950.00,532.00,16.00,53.00,0.71,-1,-1,-1
65,-1,927.00,519.00,105.00,79.00,0.70,-1,-1,-1
66,-1,476.00,229.00,165.00,486.00,1.00,-1,-1,-1
66,-1,787.00,125.00,191.00,218.00,1.00,-1,-1,-1
66,-1,596.00,192.00,66.00,77.00,0.99,-1,-1,-1
66,-1,302.00,523.00,180.00,189.00,0.92,-1,-1,-1
66,-1,999.00,532.00,15.00,60.00,0.77,-1,-1,-1
66,-1,1061.00,553.00,21.00,46.00,0.76,-1,-1,-1
66,-1,979.00,539.00,22.00,50.00,0.71,-1,-1,-1
67,-1,475.00,229.00,166.00,486.00,1.00,-1,-1,-1
67,-1,786.00,125.00,191.00,219.00,1.00,-1,-1,-1
67,-1,596.00,192.00,66.00,77.00,0.98,-1,-1,-1
67,-1,303.00,523.00,180.00,188.00,0.93,-1,-1,-1
67,-1,999.00,532.00,15.00,60.00,0.78,-1,-1,-1
67,-1,1061.00,553.00,20.00,46.00,0.74,-1,-1,-1
67,-1,979.00,539.00,22.00,51.00,0.72,-1,-1,-1
67,-1,926.00,517.00,104.00,80.00,0.72,-1,-1,-1
67,-1,620.00,645.00,302.00,73.00,0.71,-1,-1,-1
68,-1,475.00,229.00,165.00,486.00,1.00,-1,-1,-1
68,-1,786.00,123.00,191.00,221.00,1.00,-1,-1,-1
68,-1,597.00,192.00,64.00,77.00,0.98,-1,-1,-1
68,-1,302.00,524.00,181.00,188.00,0.91,-1,-1,-1
68,-1,622.00,646.00,282.00,70.00,0.80,-1,-1,-1
68,-1,999.00,532.00,15.00,59.00,0.76,-1,-1,-1
68,-1,1060.00,553.00,21.00,46.00,0.74,-1,-1,-1
68,-1,922.00,515.00,96.00,78.00,0.71,-1,-1,-1
68,-1,949.00,531.00,29.00,56.00,0.71,-1,-1,-1
69,-1,474.00,230.00,166.00,486.00,1.00,-1,-1,-1
69,-1,786.00,124.00,192.00,220.00,1.00,-1,-1,-1
69,-1,597.00,192.00,64.00,77.00,0.98,-1,-1,-1
69,-1,303.00,523.00,178.00,188.00,0.94,-1,-1,-1
69,-1,999.00,532.00,15.00,58.00,0.78,-1,-1,-1
69,-1,617.00,645.00,301.00,73.00,0.74,-1,-1,-1
69,-1,1060.00,553.00,21.00,46.00,0.74,-1,-1,-1
69,-1,946.00,524.00,23.00,61.00,0.73,-1,-1,-1
69,-1,984.00,539.00,12.00,49.00,0.72,-1,-1,-1
70,-1,473.00,231.00,167.00,484.00,1.00,-1,-1,-1
70,-1,786.00,124.00,190.00,221.00,1.00,-1,-1,-1
70,-1,598.00,193.00,62.00,77.00,0.98,-1,-1,-1
70,-1,305.00,524.00,177.00,187.00,0.90,-1,-1,-1
70,-1,998.00,533.00,16.00,58.00,0.81,-1,-1,-1
