51,2,786.76,123.33,186.05,219.63,1,-1,-1,-1
51,6,596.36,190.98,64.95,78.81,1,-1,-1,-1
51,8,304.69,524.65,175.56,187.58,1,-1,-1,-1
52,1,470.80,224.78,194.41,491.08,1,-1,-1,-1
52,2,786.47,123.11,186.37,219.94,1,-1,-1,-1
52,6,596.70,190.99,64.50,78.29,1,-1,-1,-1
52,8,305.39,524.29,176.54,187.99,1,-1,-1,-1
53,1,469.72,224.63,191.83,490.81,1,-1,-1,-1
53,2,787.28,123.02,186.62,220.05,1,-1,-1,-1
53,6,596.74,190.99,64.50,78.09,1,-1,-1,-1
53,8,305.83,523.48,177.16,188.13,1,-1,-1,-1
54,1,469.23,225.26,189.49,489.99,1,-1,-1,-1
54,2,788.35,122.99,186.49,219.42,1,-1,-1,-1
54,6,596.71,190.33,64.59,78.02,1,-1,-1,-1
54,8,305.09,523.17,177.83,188.16,1,-1,-1,-1
55,1,470.08,225.53,187.03,488.98,1,-1,-1,-1
55,2,787.88,122.98,187.52,220.50,1,-1,-1,-1
55,6,596.47,190.09,65.73,79.32,1,-1,-1,-1
55,8,304.61,523.05,178.44,188.16,1,-1,-1,-1
56,1,470.50,225.66,185.12,489.23,1,-1,-1,-1
56,2,790.43,126.28,183.74,215.63,1,-1,-1,-1
56,6,596.60,191.31,64.43,77.83,1,-1,-1,-1
56,8,304.30,524.34,177.55,186.82,1,-1,-1,-1
57,1,471.02,224.41,183.54,489.96,1,-1,-1,-1
57,2,788.60,125.54,185.88,217.76,1,-1,-1,-1
57,6,597.04,191.78,63.78,77.26,1,-1,-1,-1
57,8,304.16,524.16,177.89,186.97,1,-1,-1,-1
58,1,470.62,223.29,182.08,490.87,1,-1,-1,-1
58,2,787.34,124.59,187.82,219.87,1,-1,-1,-1
58,6,597.39,192.62,63.18,76.38,1,-1,-1,-1
58,8,303.39,524.08,178.13,187.02,1,-1,-1,-1
59,1,471.22,224.87,179.94,489.21,1,-1,-1,-1
59,2,787.07,124.89,188.13,220.02,1,-1,-1,-1
59,6,597.35,192.27,63.30,76.72,1,-1,-1,-1
59,8,302.77,524.05,178.86,187.70,1,-1,-1,-1
60,1,472.37,224.17,178.54,489.88,1,-1,-1,-1
60,2,787.33,124.34,188.84,220.72,1,-1,-1,-1
60,6,597.94,192.13,63.46,76.86,1,-1,-1,-1
60,8,302.70,523.38,179.44,187.95,1,-1,-1,-1
61,1,473.43,225.90,176.71,488.13,1,-1,-1,-1
61,2,786.75,124.13,187.80,219.67,1,-1,-1,-1
61,6,597.53,191.41,64.11,77.58,1,-1,-1,-1
61,8,302.58,523.12,179.85,188.04,1,-1,-1,-1
62,1,473.73,226.57,175.50,488.12,1,-1,-1,-1
62,2,786.93,123.38,188.59,220.58,1,-1,-1,-1
62,6,598.02,191.14,64.39,77.85,1,-1,-1,-1
62,8,302.27,523.02,180.53,188.73,1,-1,-1,-1
63,1,473.68,227.49,174.00,487.44,1,-1,-1,-1
63,2,787.80,123.10,188.59,220.26,1,-1,-1,-1
63,6,597.15,191.04,64.61,77.95,1,-1,-1,-1
63,8,302.26,522.33,181.88,190.30,1,-1,-1,-1
64,1,472.94,228.50,172.86,486.52,1,-1,-1,-1
64,2,788.54,124.32,187.76,218.81,1,-1,-1,-1
64,6,596.78,191.00,64.77,77.99,1,-1,-1,-1
64,8,302.56,522.73,181.12,189.57,1,-1,-1,-1
65,1,472.86,228.88,172.00,486.17,1,-1,-1,-1
65,2,788.71,124.79,187.66,218.26,1,-1,-1,-1
65,6,597.22,191.65,64.34,77.35,1,-1,-1,-1
65,8,302.57,522.66,181.36,189.82,1,-1,-1,-1
66,1,473.01,229.01,171.29,486.04,1,-1,-1,-1
66,2,788.66,124.96,187.83,218.05,1,-1,-1,-1
66,6,596.98,191.89,64.32,77.10,1,-1,-1,-1
66,8,301.93,522.91,180.74,189.24,1,-1,-1,-1
67,1,472.87,229.06,170.77,485.99,1,-1,-1,-1
67,2,787.64,125.02,188.56,218.64,1,-1,-1,-1
67,6,596.84,191.98,64.41,77.01,1,-1,-1,-1
67,8,302.76,522.96,180.04,188.45,1,-1,-1,-1
68,1,472.66,229.07,170.21,485.97,1,-1,-1,-1
68,2,786.70,123.72,189.93,220.19,1,-1,-1,-1
68,6,596.84,192.02,64.35,76.98,1,-1,-1,-1
68,8,302.66,523.64,179.91,188.17,1,-1,-1,-1
69,1,472.34,229.73,169.81,485.97,1,-1,-1,-1
69,2,786.86,123.88,190.08,220.11,1,-1,-1,-1
69,6,596.84,192.03,64.30,76.97,1,-1,-1,-1
69,8,302.40,523.23,179.63,188.07,1,-1,-1,-1
70,1,472.15,230.63,169.14,484.65,1,-1,-1,-1
70,2,786.06,123.95,190.54,220.74,1,-1,-1,-1
70,6,596.95,192.69,64.08,76.97,1,-1,-1,-1
70,8,303.66,523.74,178.81,187.36,1,-1,-1,-1
71,1,472.23,230.97,168.59,484.15,1,-1,-1,-1
71,2,786.02,124.63,190.18,220.31,1,-1,-1,-1
71,6,597.29,193.60,63.41,76.31,1,-1,-1,-1
71,8,302.11,523.27,179.24,187.76,1,-1,-1,-1
72,1,472.65,231.08,168.29,483.98,1,-1,-1,-1
72,2,787.06,125.55,189.25,218.82,1,-1,-1,-1
72,6,596.83,193.27,63.66,76.73,1,-1,-1,-1
72,8,302.53,523.75,178.71,187.25,1,-1,-1,-1
73,1,472.78,230.45,168.24,484.58,1,-1,-1,-1
73,2,789.07,127.89,185.67,213.62,1,-1,-1,-1
73,6,596.68,193.14,63.71,76.89,1,-1,-1,-1
73,8,301.88,523.27,179.46,188.38,1,-1,-1,-1
74,1,474.12,230.87,168.28,484.15,1,-1,-1,-1
74,2,787.28,126.76,188.08,216.33,1,-1,-1,-1
74,6,597.50,194.41,62.66,75.63,1,-1,-1,-1
74,8,303.85,524.41,177.96,186.83,1,-1,-1,-1
75,1,474.39,229.70,168.78,485.32,1,-1,-1,-1
75,2,786.45,126.33,189.31,218.01,1,-1,-1,-1
75,6,597.57,194.88,62.72,75.82,1,-1,-1,-1
75,8,303.98,524.53,177.85,186.71,1,-1,-1,-1
76,1,473.88,228.59,169.52,487.08,1,-1,-1,-1
76,2,789.53,128.14,184.97,212.71,1,-1,-1,-1
76,6,597.63,195.05,62.70,75.89,1,-1,-1,-1
77,1,473.75,228.83,169.66,487.09,1,-1,-1,-1
77,2,787.16,126.15,188.39,216.70,1,-1,-1,-1
77,6,597.95,194.44,62.75,75.93,1,-1,-1,-1
78,1,473.38,228.26,169.69,487.09,1,-1,-1,-1
78,2,786.58,125.42,189.74,218.18,1,-1,-1,-1
78,6,597.40,194.21,62.78,75.94,1,-1,-1,-1
79,1,473.13,228.05,169.91,487.74,1,-1,-1,-1
79,2,787.15,125.79,189.98,218.09,1,-1,-1,-1
79,6,597.24,193.45,63.37,76.62,1,-1,-1,-1
80,1,473.70,227.98,169.99,487.32,1,-1,-1,-1
80,2,788.47,127.92,187.20,214.09,1,-1,-1,-1
80,6,597.26,193.82,63.42,76.87,1,-1,-1,-1
81,1,473.77,228.61,169.65,486.49,1,-1,-1,-1
81,2,787.30,126.73,189.49,216.56,1,-1,-1,-1
81,6,597.22,193.96,63.54,76.97,1,-1,-1,-1
82,1,472.49,229.52,168.81,485.51,1,-1,-1,-1
82,2,787.07,126.94,189.93,216.83,1,-1,-1,-1
82,6,597.38,194.01,63.23,77.00,1,-1,-1,-1
83,1,473.37,230.52,168.43,485.15,1,-1,-1,-1
83,2,786.81,126.35,191.10,218.25,1,-1,-1,-1
83,6,597.81,194.03,63.03,77.01,1,-1,-1,-1
84,1,473.48,230.90,168.73,485.67,1,-1,-1,-1
84,2,789.68,128.11,187.57,214.18,1,-1,-1,-1
84,6,597.84,194.09,63.06,77.05,1,-1,-1,-1
85,1,475.24,238.96,166.06,475.96,1,-1,-1,-1
85,2,789.07,131.43,186.96,211.29,1,-1,-1,-1
85,6,597.63,194.03,62.93,77.02,1,-1,-1,-1
86,1,474.55,237.34,167.10,477.62,1,-1,-1,-1
86,2,788.21,129.34,190.65,215.55,1,-1,-1,-1
86,6,597.61,194.03,62.83,77.02,1,-1,-1,-1
87,1,474.73,236.05,168.61,479.59,1,-1,-1,-1
87,2,793.65,129.20,188.39,211.88,1,-1,-1,-1
87,6,597.86,194.02,62.29,76.35,1,-1,-1,-1
88,1,474.57,236.86,170.29,479.69,1,-1,-1,-1
88,2,794.15,126.48,190.68,214.47,1,-1,-1,-1
88,6,597.63,194.02,62.75,76.76,1,-1,-1,-1
89,1,471.41,236.48,172.49,481.74,1,-1,-1,-1
89,2,792.05,119.53,196.07,221.37,1,-1,-1,-1
89,6,597.46,194.68,62.42,76.26,1,-1,-1,-1
90,1,468.56,243.58,171.33,475.92,1,-1,-1,-1
90,2,790.27,118.88,195.45,222.66,1,-1,-1,-1
90,6,597.98,194.93,61.78,75.41,1,-1,-1,-1
91,1,463.20,246.92,170.18,471.73,1,-1,-1,-1
91,2,789.43,120.64,194.16,222.48,1,-1,-1,-1
91,6,598.03,195.04,61.66,75.26,1,-1,-1,-1
92,1,459.32,249.45,169.53,468.20,1,-1,-1,-1
92,2,788.27,119.36,197.94,227.64,1,-1,-1,-1
93,1,453.86,250.34,169.42,466.26,1,-1,-1,-1
93,2,786.98,118.90,195.17,225.65,1,-1,-1,-1
94,1,448.46,247.95,170.24,467.58,1,-1,-1,-1
94,2,784.72,116.78,197.61,228.79,1,-1,-1,-1
95,1,446.78,252.31,168.67,460.84,1,-1,-1,-1
95,2,788.67,119.93,196.12,226.01,1,-1,-1,-1
96,1,440.57,253.91,169.44,459.68,1,-1,-1,-1
96,2,789.39,120.51,194.52,222.92,1,-1,-1,-1
97,1,437.53,255.78,171.36,459.98,1,-1,-1,-1
97,2,788.63,120.08,194.64,221.73,1,-1,-1,-1
97,8,302.79,525.01,172.49,184.00,1,-1,-1,-1
98,1,434.33,253.77,175.73,463.47,1,-1,-1,-1
98,2,788.00,120.59,194.70,220.61,1,-1,-1,-1
98,8,302.67,525.04,172.38,183.88,1,-1,-1,-1
99,1,431.87,255.61,178.75,462.19,1,-1,-1,-1
99,2,790.24,118.14,197.05,222.18,1,-1,-1,-1
99,8,302.21,524.22,172.66,187.13,1,-1,-1,-1
100,1,426.29,254.28,183.44,463.72,1,-1,-1,-1
100,2,788.06,117.90,199.35,224.08,1,-1,-1,-1
100,8,302.95,525.40,169.64,185.77,1,-1,-1,-1
101,1,423.11,259.02,185.53,459.05,1,-1,-1,-1
101,2,788.75,117.82,198.47,222.82,1,-1,-1,-1
101,8,307.47,523.82,167.43,185.27,1,-1,-1,-1
102,1,426.36,266.76,185.60,452.00,1,-1,-1,-1
102,2,786.74,113.18,202.00,227.62,1,-1,-1,-1
102,8,307.66,523.70,167.41,185.25,1,-1,-1,-1
103,1,433.72,268.93,184.85,447.40,1,-1,-1,-1
103,2,785.41,113.42,200.54,226.79,1,-1,-1,-1
104,1,441.42,271.66,184.76,446.43,1,-1,-1,-1
104,2,789.21,118.17,193.99,218.53,1,-1,-1,-1
105,1,447.96,275.26,182.75,442.16,1,-1,-1,-1
105,2,789.87,120.01,191.05,214.68,1,-1,-1,-1
106,1,454.54,275.19,183.04,443.30,1,-1,-1,-1
106,2,788.27,122.70,187.65,211.28,1,-1,-1,-1
106,6,597.38,194.03,63.23,76.95,1,-1,-1,-1
107,1,461.10,279.73,181.49,439.83,1,-1,-1,-1
107,2,787.80,123.03,186.83,210.72,1,-1,-1,-1
107,6,597.50,194.00,63.00,76.33,1,-1,-1,-1
108,1,463.84,273.36,183.56,445.91,1,-1,-1,-1
108,2,787.74,123.13,186.99,211.22,1,-1,-1,-1
108,6,597.37,192.66,64.59,78.10,1,-1,-1,-1
109,1,465.53,270.93,183.51,446.25,1,-1,-1,-1
109,2,788.42,123.16,186.34,210.78,1,-1,-1,-1
109,6,596.69,192.16,65.79,79.42,1,-1,-1,-1
109,8,307.51,518.21,172.87,192.66,1,-1,-1,-1
110,1,467.86,264.00,185.88,453.70,1,-1,-1,-1
110,2,788.15,124.48,185.19,209.99,1,-1,-1,-1
110,6,597.05,192.64,65.01,77.94,1,-1,-1,-1
110,8,310.73,519.27,172.16,193.76,1,-1,-1,-1
111,1,476.23,257.44,187.41,460.47,1,-1,-1,-1
111,2,789.94,124.30,184.34,209.06,1,-1,-1,-1
111,6,596.70,191.50,66.34,79.35,1,-1,-1,-1
111,8,314.36,520.95,168.80,190.84,1,-1,-1,-1
112,1,483.00,255.60,186.55,461.07,1,-1,-1,-1
112,2,791.65,125.55,183.29,206.75,1,-1,-1,-1
112,6,596.48,191.09,66.34,79.21,1,-1,-1,-1
112,8,314.93,520.82,169.04,191.11,1,-1,-1,-1
113,1,486.53,254.27,186.06,460.61,1,-1,-1,-1
113,2,792.47,124.67,184.55,207.25,1,-1,-1,-1
113,6,595.42,190.94,67.64,81.13,1,-1,-1,-1
114,1,487.89,254.46,186.89,461.07,1,-1,-1,-1
114,2,791.47,124.33,186.31,208.80,1,-1,-1,-1
114,6,596.38,192.20,66.05,79.23,1,-1,-1,-1
114,8,316.72,517.55,169.35,191.10,1,-1,-1,-1
115,1,486.97,257.85,185.20,455.29,1,-1,-1,-1
115,2,791.14,130.14,181.58,202.79,1,-1,-1,-1
115,6,596.02,192.03,66.23,79.80,1,-1,-1,-1
115,8,317.37,517.12,169.54,191.31,1,-1,-1,-1
116,1,486.60,259.83,185.02,450.42,1,-1,-1,-1
116,2,784.48,132.34,180.78,201.88,1,-1,-1,-1
116,6,596.04,192.64,65.34,78.68,1,-1,-1,-1
116,8,317.10,516.93,176.50,193.48,1,-1,-1,-1
117,1,491.18,265.24,182.59,436.65,1,-1,-1,-1
117,2,781.62,133.78,179.34,200.91,1,-1,-1,-1
117,6,596.43,192.87,64.90,78.25,1,-1,-1,-1
117,8,316.01,517.52,173.47,191.27,1,-1,-1,-1
118,1,494.83,270.62,178.28,418.09,1,-1,-1,-1
118,2,780.82,134.84,178.34,199.79,1,-1,-1,-1
118,6,596.93,192.29,65.36,78.75,1,-1,-1,-1
118,8,313.52,520.39,174.55,192.47,1,-1,-1,-1
119,1,499.68,277.33,178.93,409.97,1,-1,-1,-1
119,2,776.76,132.84,177.28,200.50,1,-1,-1,-1
119,6,597.72,192.74,65.00,78.28,1,-1,-1,-1
119,8,320.63,520.81,172.03,192.24,1,-1,-1,-1
120,1,496.28,281.73,180.55,411.23,1,-1,-1,-1
120,2,773.77,127.07,180.96,207.33,1,-1,-1,-1
120,6,598.24,193.57,64.40,77.43,1,-1,-1,-1
120,8,320.18,520.30,172.71,193.47,1,-1,-1,-1
121,1,502.47,283.95,184.15,411.83,1,-1,-1,-1
121,2,775.37,128.34,178.29,206.44,1,-1,-1,-1
121,6,598.36,193.89,63.66,76.45,1,-1,-1,-1
121,8,318.21,519.45,171.90,192.61,1,-1,-1,-1
122,1,504.72,288.02,181.44,402.19,1,-1,-1,-1
122,2,770.26,124.20,181.59,213.37,1,-1,-1,-1
122,6,597.19,194.00,63.81,76.75,1,-1,-1,-1
122,8,315.14,518.47,172.21,192.27,1,-1,-1,-1
123,1,509.99,289.45,179.37,394.70,1,-1,-1,-1
123,2,770.60,127.86,173.83,206.83,1,-1,-1,-1
123,6,597.06,194.04,63.90,76.87,1,-1,-1,-1
123,8,313.61,518.76,171.70,191.47,1,-1,-1,-1
124,1,516.06,289.88,178.87,390.09,1,-1,-1,-1
124,2,772.34,131.98,166.45,200.25,1,-1,-1,-1
124,6,597.91,194.05,63.47,76.26,1,-1,-1,-1
124,8,312.60,518.88,171.71,191.17,1,-1,-1,-1
125,1,521.11,291.97,176.87,382.52,1,-1,-1,-1
125,2,775.10,134.85,161.63,195.79,1,-1,-1,-1
125,6,597.55,193.38,63.36,76.03,1,-1,-1,-1
125,8,313.79,519.59,171.24,191.05,1,-1,-1,-1
126,1,521.72,292.65,179.05,383.96,1,-1,-1,-1
126,2,777.70,136.55,159.51,194.18,1,-1,-1,-1
126,6,597.59,193.39,63.21,75.86,1,-1,-1,-1
126,8,315.48,520.52,170.58,191.01,1,-1,-1,-1
127,1,522.91,291.50,181.03,384.64,1,-1,-1,-1
127,2,778.91,137.15,158.35,193.64,1,-1,-1,-1
127,8,316.72,520.87,171.11,192.32,1,-1,-1,-1
128,1,521.04,291.67,182.16,385.05,1,-1,-1,-1
128,2,779.51,137.34,157.02,192.81,1,-1,-1,-1
128,6,598.20,192.21,63.34,75.93,1,-1,-1,-1
128,8,316.05,520.34,171.58,193.47,1,-1,-1,-1
129,1,515.38,291.67,180.99,384.00,1,-1,-1,-1
129,2,778.75,136.71,156.58,193.22,1,-1,-1,-1
129,6,598.11,192.03,63.05,75.25,1,-1,-1,-1
129,8,317.74,520.13,171.17,193.90,1,-1,-1,-1
130,1,509.50,294.95,177.90,382.40,1,-1,-1,-1
130,2,778.69,136.44,156.05,193.41,1,-1,-1,-1
130,6,598.20,191.91,62.89,75.07,1,-1,-1,-1
130,8,317.81,520.71,169.50,192.08,1,-1,-1,-1
131,1,510.20,298.12,174.84,380.58,1,-1,-1,-1
131,2,779.04,136.32,154.50,192.20,1,-1,-1,-1
131,8,320.37,521.59,167.74,190.71,1,-1,-1,-1
132,1,511.93,300.58,172.05,378.67,1,-1,-1,-1
132,2,778.65,135.59,155.02,193.77,1,-1,-1,-1
132,8,321.09,521.92,166.89,190.20,1,-1,-1,-1
133,1,514.27,301.44,169.62,376.73,1,-1,-1,-1
133,2,779.46,136.63,154.03,193.06,1,-1,-1,-1
133,8,321.45,522.04,166.37,190.01,1,-1,-1,-1
134,1,516.81,303.02,167.34,376.76,1,-1,-1,-1
134,2,780.56,137.01,153.45,192.81,1,-1,-1,-1
134,8,321.15,522.07,165.68,189.28,1,-1,-1,-1
135,1,519.73,304.22,165.18,375.54,1,-1,-1,-1
135,2,780.35,137.13,153.86,194.07,1,-1,-1,-1
135,6,596.91,193.82,64.28,76.81,1,-1,-1,-1
135,8,315.72,522.74,167.43,189.02,1,-1,-1,-1
136,1,521.40,302.61,163.84,375.16,1,-1,-1,-1
136,2,780.04,136.51,155.16,196.54,1,-1,-1,-1
136,6,597.06,192.61,63.88,76.27,1,-1,-1,-1
136,8,312.52,522.99,169.72,189.59,1,-1,-1,-1
137,1,523.18,301.95,162.96,376.42,1,-1,-1,-1
137,2,781.51,139.55,151.84,192.22,1,-1,-1,-1
137,6,596.83,192.86,63.65,76.09,1,-1,-1,-1
137,8,315.78,521.75,169.63,189.81,1,-1,-1,-1
138,1,523.35,300.33,162.92,378.95,1,-1,-1,-1
138,2,782.84,142.03,149.08,188.57,1,-1,-1,-1
138,6,596.81,192.29,64.09,76.68,1,-1,-1,-1
138,8,316.88,521.94,169.22,189.24,1,-1,-1,-1
139,1,524.24,299.03,163.85,384.57,1,-1,-1,-1
139,2,783.12,144.27,146.49,185.23,1,-1,-1,-1
139,6,596.75,192.23,64.12,76.72,1,-1,-1,-1
139,8,318.78,522.67,168.74,189.03,1,-1,-1,-1
140,1,527.79,299.18,162.96,383.43,1,-1,-1,-1
140,2,783.37,144.40,145.94,184.70,1,-1,-1,-1
140,8,314.52,523.60,169.25,188.29,1,-1,-1,-1
141,1,530.28,300.53,162.28,382.35,1,-1,-1,-1
141,2,783.26,144.41,146.15,185.21,1,-1,-1,-1
141,8,313.24,523.94,169.46,187.36,1,-1,-1,-1
142,1,530.93,299.04,161.87,382.62,1,-1,-1,-1
142,2,783.49,144.39,145.71,184.77,1,-1,-1,-1
142,8,312.23,524.06,170.60,187.68,1,-1,-1,-1
143,1,530.66,299.78,160.67,381.42,1,-1,-1,-1
143,2,782.84,143.02,147.06,186.63,1,-1,-1,-1
143,8,313.08,522.12,171.91,188.47,1,-1,-1,-1
144,1,531.80,299.39,160.30,381.64,1,-1,-1,-1
144,2,783.87,140.51,148.32,188.68,1,-1,-1,-1
144,8,316.51,522.70,170.17,187.46,1,-1,-1,-1
145,1,532.48,301.87,160.25,382.40,1,-1,-1,-1
145,2,782.85,140.86,149.00,189.47,1,-1,-1,-1
145,8,317.70,522.25,170.40,188.41,1,-1,-1,-1
146,1,529.19,300.15,160.00,386.01,1,-1,-1,-1
146,2,781.28,140.34,149.65,190.44,1,-1,-1,-1
